user_id,id_student,code_module,code_presentation,final_result,gender,age,ufv_field,ufv_course_code,ufv_course_name,ufv_level,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability
user0642,1926668,EEE,2014B,Pass,F,19,Creative Arts and Design,arts210,arts210 - Photography,Medium,A Level or Equivalent,60-70%,0,30,N
user7379,653551,FFF,2014J,Distinction,F,27,Business and Management,bus300,bus300 - HR Management,Senior,Lower Than A Level,50-60%,0,60,N
user8819,466714,GGG,2013J,Pass,F,20,Business and Management,bus340,bus340 - Financial Accounting,Senior,Lower Than A Level,70-80%,0,30,N
user7296,651257,DDD,2014B,Pass,F,25,Computer science,comp125,comp125 - Algorithms,Beginner,Lower Than A Level,10-20,0,60,N
user7824,686725,DDD,2014J,Fail,F,22,History and Culture,hist320,hist320 - World History,Senior,A Level or Equivalent,80-90%,0,60,N
user6212,71504,EEE,2014J,Pass,F,19,Business and Management,bus275,bus275 - Supply Chain,Medium,Lower Than A Level,20-30%,0,120,N
user6799,600398,DDD,2014B,Pass,F,22,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,60-70%,0,120,N
user0680,2507842,GGG,2014B,Fail,F,22,Computer science,comp125,comp125 - Algorithms,Beginner,Lower Than A Level,20-30%,0,30,N
user7089,644482,DDD,2014B,Pass,F,22,Business and Management,bus125,bus125 - Marketing Basics,Beginner,A Level or Equivalent,80-90%,0,60,N
user6406,409708,DDD,2013J,Pass,F,31,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,60-70%,0,330,N
user2613,252257,BBB,2013J,Pass,F,18,Business and Management,bus210,bus210 - Corporate Finance,Medium,A Level or Equivalent,10-20,0,60,N
user0029,104476,GGG,2013J,Pass,F,27,Computer science,comp230,comp230 - Software Engineering,Medium,Lower Than A Level,70-80%,0,30,N
user5778,627670,DDD,2013J,Distinction,F,24,History and Culture,hist135,hist135 - Modern Europe,Beginner,A Level or Equivalent,90-100%,0,60,N
user0741,83254,EEE,2014B,Pass,F,22,Media and Communications,media210,media210 - Media Ethics,Medium,Lower Than A Level,10-20,0,120,Y
user5897,630944,BBB,2014B,Withdrawn,F,18,Media and Communications,media175,media175 - Visual Communication,Beginner,A Level or Equivalent,50-60%,0,60,N
user7213,648728,BBB,2014J,Withdrawn,F,25,Computer science,comp360,comp360 - Algorithms,Senior,A Level or Equivalent,40-50%,0,60,N
user0093,229361,CCC,2014B,Pass,F,18,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,30-40%,0,30,N
user0142,307866,GGG,2013J,Withdrawn,M,21,Computer science,comp285,comp285 - Cloud Computing,Medium,A Level or Equivalent,40-50%,0,60,N
user1270,494840,BBB,2013B,Pass,M,19,History and Culture,hist300,hist300 - Global Migrations,Senior,A Level or Equivalent,50-60%,1,240,N
user8116,695205,BBB,2014J,Pass,F,24,Creative Arts and Design,arts275,arts275 - Illustration,Medium,A Level or Equivalent,30-40%,0,60,N
user2340,1971393,BBB,2013B,Pass,F,18,Business and Management,bus125,bus125 - Marketing Basics,Beginner,Lower Than A Level,30-40%,0,60,N
user2516,84812,FFF,2013B,Pass,M,26,Business and Management,bus115,bus115 - Financial Accounting,Beginner,Lower Than A Level,10-20,0,60,N
user4917,440075,FFF,2013J,Distinction,F,35,Computer science,comp155,comp155 - Operating Systems,Beginner,Lower Than A Level,60-70%,0,90,N
user1271,494927,BBB,2013B,Pass,F,19,History and Culture,hist285,hist285 - Medieval Worlds,Medium,HE Qualification,20-30%,1,120,N
user2345,2023366,FFF,2013J,Fail,F,24,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,40-50%,0,60,N
user2603,243851,BBB,2013J,Fail,F,19,Creative Arts and Design,arts175,arts175 - 3D Modeling,Beginner,A Level or Equivalent,0-10%,0,60,Y
user0479,295060,GGG,2014B,Pass,F,26,Creative Arts and Design,arts340,arts340 - Drawing I,Senior,Lower Than A Level,80-90%,1,60,N
user4541,2128304,DDD,2013B,Fail,F,24,Creative Arts and Design,arts320,arts320 - Design Fundamentals,Senior,A Level or Equivalent,50-60%,0,100,N
user7230,649110,DDD,2014B,Withdrawn,F,30,Business and Management,bus320,bus320 - Principles of Management,Senior,HE Qualification,90-100%,0,60,N
user2848,430392,BBB,2013J,Pass,F,19,Business and Management,bus260,bus260 - Project Management,Medium,Lower Than A Level,20-30%,1,60,N
user8499,172965,GGG,2013J,Pass,F,21,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,20-30%,0,45,N
user1321,502279,BBB,2013B,Pass,F,18,Business and Management,bus115,bus115 - Financial Accounting,Beginner,HE Qualification,60-70%,1,180,N
user3463,573223,FFF,2013J,Pass,F,20,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,Lower Than A Level,80-90%,0,60,N
user8245,1486048,BBB,2014J,Distinction,F,24,Business and Management,bus210,bus210 - Corporate Finance,Medium,HE Qualification,30-40%,0,120,N
user5056,541769,BBB,2014B,Pass,F,20,Media and Communications,media210,media210 - Media Ethics,Medium,Lower Than A Level,30-40%,0,60,N
user8394,2684107,BBB,2014J,Distinction,F,19,Media and Communications,media360,media360 - Public Speaking,Senior,A Level or Equivalent,10-20,0,120,N
user1472,523156,GGG,2014J,Distinction,F,24,Business and Management,bus360,bus360 - Marketing Basics,Senior,Lower Than A Level,50-60%,0,30,N
user8030,692907,BBB,2014J,Distinction,F,29,Business and Management,bus155,bus155 - Operations Management,Beginner,HE Qualification,40-50%,0,60,N
user6083,1864697,DDD,2013J,Pass,F,19,Creative Arts and Design,arts105,arts105 - Design Fundamentals,Beginner,A Level or Equivalent,70-80%,0,120,N
user1514,528698,BBB,2013B,Pass,M,24,History and Culture,hist240,hist240 - Public History,Medium,Lower Than A Level,70-80%,0,120,N
user1335,504028,DDD,2013J,Pass,F,20,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,60-70%,0,90,N
user1199,480458,EEE,2014J,Pass,F,18,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,HE Qualification,,1,30,N
user2614,253577,BBB,2013J,Withdrawn,F,18,Business and Management,bus360,bus360 - Marketing Basics,Senior,HE Qualification,20-30%,0,60,N
user4574,2291034,FFF,2013J,Pass,F,23,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,90-100%,0,120,N
user6581,547408,DDD,2014B,Pass,F,24,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,60-70%,1,150,N
user0661,2297896,AAA,2014J,Pass,F,23,Creative Arts and Design,arts275,arts275 - Illustration,Medium,A Level or Equivalent,70-80%,0,60,N
user7976,691413,DDD,2014J,Fail,F,18,Business and Management,bus155,bus155 - Operations Management,Beginner,HE Qualification,10-20,0,120,N
user7080,643587,BBB,2014J,Fail,F,22,Computer science,comp135,comp135 - Databases,Beginner,Lower Than A Level,10-20,0,60,N
user8688,372812,DDD,2014J,Distinction,F,24,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,60-70%,0,60,N
user1906,548744,FFF,2013B,Pass,F,20,Business and Management,bus300,bus300 - HR Management,Senior,A Level or Equivalent,30-40%,1,60,N
user0188,388885,AAA,2013J,Pass,M,31,Media and Communications,media275,media275 - Brand Storytelling,Medium,A Level or Equivalent,90-100%,0,60,N
user5394,613355,FFF,2014B,Distinction,F,25,Creative Arts and Design,arts240,arts240 - Motion Graphics,Medium,A Level or Equivalent,40-50%,0,120,N
user5112,559861,BBB,2014B,Withdrawn,F,18,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,90-100%,0,60,N
user4701,117699,FFF,2013J,Distinction,F,26,Creative Arts and Design,arts340,arts340 - Drawing I,Senior,A Level or Equivalent,80-90%,0,150,N
user6103,2148859,FFF,2014B,Distinction,F,19,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,HE Qualification,50-60%,0,60,N
user7248,649654,BBB,2014J,Pass,F,18,History and Culture,hist285,hist285 - Medieval Worlds,Medium,Lower Than A Level,60-70%,0,60,N
user0470,287210,GGG,2014B,Pass,F,28,Business and Management,bus240,bus240 - Strategic Management,Medium,Lower Than A Level,0-10%,1,60,N
user2296,562465,FFF,2013B,Fail,F,18,Business and Management,bus115,bus115 - Financial Accounting,Beginner,A Level or Equivalent,80-90%,0,120,N
user1818,545392,BBB,2013B,Pass,F,20,Business and Management,bus155,bus155 - Operations Management,Beginner,A Level or Equivalent,10-20,0,60,N
user5586,622208,BBB,2014B,Withdrawn,F,32,Computer science,comp340,comp340 - Data Structures,Senior,Lower Than A Level,80-90%,0,120,N
user5694,625477,BBB,2014B,Pass,F,24,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,30-40%,0,60,N
user6612,562239,BBB,2014J,Pass,F,24,History and Culture,hist155,hist155 - History of Science,Beginner,Lower Than A Level,80-90%,0,60,N
user3922,593281,DDD,2013B,Distinction,F,24,Creative Arts and Design,arts135,arts135 - Typography,Beginner,A Level or Equivalent,40-50%,0,60,N
user5034,532617,BBB,2014B,Pass,F,29,Business and Management,bus230,bus230 - Entrepreneurship,Medium,A Level or Equivalent,10-20,0,60,N
user1509,528250,CCC,2014J,Pass,M,26,Creative Arts and Design,arts360,arts360 - Digital Media,Senior,Lower Than A Level,70-80%,0,60,N
user4946,470693,FFF,2013J,Pass,F,19,Business and Management,bus135,bus135 - Organizational Behavior,Beginner,HE Qualification,90-100%,0,60,N
user2467,2639611,DDD,2014B,Fail,F,22,Business and Management,bus105,bus105 - Principles of Management,Beginner,A Level or Equivalent,80-90%,0,60,N
user0057,151358,AAA,2013J,Pass,F,20,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,80-90%,0,150,N
user3699,583301,BBB,2013J,Pass,F,23,Business and Management,bus360,bus360 - Marketing Basics,Senior,Lower Than A Level,70-80%,0,120,N
user2317,1536591,BBB,2013B,Distinction,F,35,Computer science,comp135,comp135 - Databases,Beginner,Lower Than A Level,10-20,0,60,N
user0592,574505,AAA,2014J,Pass,F,19,Business and Management,bus320,bus320 - Principles of Management,Senior,HE Qualification,40-50%,0,120,N
user8844,476868,GGG,2013J,Withdrawn,F,18,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,Lower Than A Level,70-80%,0,90,N
user3173,533449,CCC,2014J,Pass,F,18,History and Culture,hist285,hist285 - Medieval Worlds,Medium,Lower Than A Level,80-90%,0,60,N
user8638,342974,CCC,2014B,Fail,F,27,Business and Management,bus210,bus210 - Corporate Finance,Medium,Lower Than A Level,50-60%,0,60,N
user8188,697909,FFF,2014J,Pass,F,19,Business and Management,bus320,bus320 - Principles of Management,Senior,Lower Than A Level,60-70%,2,90,N
user0683,2514898,AAA,2014J,Fail,F,22,Computer science,comp360,comp360 - Algorithms,Senior,Lower Than A Level,90-100%,0,60,N
user6349,335035,FFF,2014J,Fail,F,25,Business and Management,bus105,bus105 - Principles of Management,Beginner,HE Qualification,50-60%,0,60,N
user6446,469803,FFF,2014J,Withdrawn,F,18,Business and Management,bus115,bus115 - Financial Accounting,Beginner,HE Qualification,0-10%,0,60,N
user4826,354560,DDD,2013B,Pass,F,27,Business and Management,bus240,bus240 - Strategic Management,Medium,HE Qualification,30-40%,0,60,N
user0676,2473538,EEE,2014B,Pass,F,18,History and Culture,hist285,hist285 - Medieval Worlds,Medium,HE Qualification,60-70%,0,90,N
user1434,517175,CCC,2014J,Distinction,F,20,History and Culture,hist340,hist340 - Canadian History,Senior,A Level or Equivalent,60-70%,0,60,N
user1432,516841,FFF,2013J,Pass,F,18,Computer science,comp210,comp210 - Machine Learning,Medium,Lower Than A Level,40-50%,0,60,N
user6687,578710,BBB,2014J,Pass,F,22,Computer science,comp115,comp115 - Data Structures,Beginner,Lower Than A Level,30-40%,0,60,N
user3708,583609,FFF,2013J,Withdrawn,F,18,Creative Arts and Design,arts155,arts155 - Color Theory,Beginner,Lower Than A Level,90-100%,1,150,Y
user4141,600856,DDD,2013B,Pass,F,21,Computer science,comp360,comp360 - Algorithms,Senior,A Level or Equivalent,20-30%,0,120,N
user5611,623168,BBB,2014B,Withdrawn,F,18,Computer science,comp135,comp135 - Databases,Beginner,HE Qualification,30-40%,0,120,N
user8697,381927,CCC,2014B,Pass,F,28,Business and Management,bus275,bus275 - Supply Chain,Medium,A Level or Equivalent,40-50%,0,30,N
user6207,59272,BBB,2014J,Fail,F,20,Business and Management,bus240,bus240 - Strategic Management,Medium,Lower Than A Level,60-70%,0,60,N
user1046,405746,CCC,2014B,Distinction,M,19,Business and Management,bus240,bus240 - Strategic Management,Medium,A Level or Equivalent,,0,30,Y
user0684,2521865,AAA,2014J,Distinction,F,19,Computer science,comp275,comp275 - Computer Security,Medium,A Level or Equivalent,50-60%,0,60,Y
user7132,646515,FFF,2014J,Withdrawn,F,18,Business and Management,bus230,bus230 - Entrepreneurship,Medium,HE Qualification,20-30%,0,210,N
user7972,691343,BBB,2014J,Pass,F,18,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,0-10%,0,180,N
user2946,488908,BBB,2013J,Withdrawn,F,18,Media and Communications,media275,media275 - Brand Storytelling,Medium,A Level or Equivalent,90-100%,1,120,Y
user3961,594208,DDD,2013B,Distinction,F,24,History and Culture,hist285,hist285 - Medieval Worlds,Medium,A Level or Equivalent,70-80%,0,80,N
user1071,422752,EEE,2014J,Pass,M,18,Media and Communications,media230,media230 - PR Fundamentals,Medium,A Level or Equivalent,80-90%,0,60,N
user1358,507359,BBB,2013B,Withdrawn,F,18,History and Culture,hist155,hist155 - History of Science,Beginner,A Level or Equivalent,10-20,1,120,N
user6876,612135,FFF,2014J,Pass,F,19,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,20-30%,0,60,N
user4624,2522312,FFF,2013J,Fail,F,27,Computer science,comp105,comp105 - Intro to Programming,Beginner,A Level or Equivalent,50-60%,0,90,N
user0565,446108,EEE,2014B,Pass,F,18,Media and Communications,media340,media340 - Media Writing,Senior,A Level or Equivalent,40-50%,0,30,N
user0385,24734,AAA,2014J,Withdrawn,M,18,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,Lower Than A Level,60-70%,0,60,N
user3587,578062,CCC,2014J,Distinction,F,21,Media and Communications,media285,media285 - Advertising Concepts,Medium,HE Qualification,40-50%,0,60,N
user3943,593707,BBB,2013J,Pass,F,26,Media and Communications,media175,media175 - Visual Communication,Beginner,A Level or Equivalent,40-50%,0,60,N
user7436,655605,DDD,2014J,Distinction,F,21,Media and Communications,media320,media320 - Communication Strategies,Senior,A Level or Equivalent,30-40%,0,120,N
user7630,678995,BBB,2014J,Pass,F,23,Computer science,comp230,comp230 - Software Engineering,Medium,A Level or Equivalent,30-40%,0,60,N
user7670,680723,BBB,2014J,Pass,F,19,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,0-10%,0,60,N
user3605,579255,CCC,2014J,Pass,F,28,History and Culture,hist340,hist340 - Canadian History,Senior,A Level or Equivalent,90-100%,0,120,N
user6758,592258,BBB,2014J,Pass,F,21,Business and Management,bus105,bus105 - Principles of Management,Beginner,Lower Than A Level,50-60%,0,60,N
user4991,504352,FFF,2013J,Pass,M,18,Media and Communications,media320,media320 - Communication Strategies,Senior,Lower Than A Level,0-10%,0,120,N
user1418,515105,GGG,2014J,Distinction,M,18,Creative Arts and Design,arts260,arts260 - Portfolio Studio,Medium,A Level or Equivalent,70-80%,0,30,N
user1061,415760,CCC,2014B,Pass,F,19,History and Culture,hist175,hist175 - Indigenous Histories,Beginner,A Level or Equivalent,40-50%,0,60,Y
user1360,507685,CCC,2014J,Distinction,F,22,Media and Communications,media135,media135 - Digital Journalism,Beginner,A Level or Equivalent,30-40%,0,60,N
user3965,594497,FFF,2013J,Pass,F,23,Creative Arts and Design,arts115,arts115 - Drawing I,Beginner,Lower Than A Level,40-50%,0,120,N
user2140,556648,EEE,2014B,Distinction,F,21,Business and Management,bus340,bus340 - Financial Accounting,Senior,Lower Than A Level,,0,60,N
user3035,509236,CCC,2014J,Fail,F,28,History and Culture,hist285,hist285 - Medieval Worlds,Medium,A Level or Equivalent,50-60%,0,60,N
user2587,228243,CCC,2014J,Pass,F,21,Business and Management,bus260,bus260 - Project Management,Medium,A Level or Equivalent,70-80%,0,30,N
user6518,511424,BBB,2014J,Withdrawn,F,19,Computer science,comp300,comp300 - Data Mining,Senior,Lower Than A Level,20-30%,0,60,N
user5057,542456,FFF,2013J,Distinction,F,20,Media and Communications,media240,media240 - Podcasting,Medium,HE Qualification,60-70%,0,60,N
user3458,573043,BBB,2013J,Fail,F,21,Business and Management,bus300,bus300 - HR Management,Senior,A Level or Equivalent,20-30%,0,60,N
user2202,558113,CCC,2014J,Pass,F,24,Computer science,comp135,comp135 - Databases,Beginner,Lower Than A Level,90-100%,0,60,N
user7969,691272,BBB,2014J,Pass,F,21,Computer science,comp285,comp285 - Cloud Computing,Medium,HE Qualification,40-50%,0,120,N
user7787,685318,FFF,2014J,Withdrawn,F,19,Computer science,comp175,comp175 - Computer Networks,Beginner,A Level or Equivalent,80-90%,0,120,N
user0585,537081,CCC,2014B,Fail,F,20,Media and Communications,media175,media175 - Visual Communication,Beginner,Lower Than A Level,40-50%,0,90,N
user3374,567402,BBB,2013J,Pass,F,19,Media and Communications,media240,media240 - Podcasting,Medium,A Level or Equivalent,60-70%,0,60,Y
user2210,558250,DDD,2013J,Pass,F,18,Business and Management,bus285,bus285 - Business Law,Medium,Lower Than A Level,0-10%,0,60,N
user8951,511657,GGG,2013J,Distinction,F,20,Computer science,comp210,comp210 - Machine Learning,Medium,A Level or Equivalent,40-50%,0,30,Y
user6964,630465,DDD,2014B,Distinction,F,23,Media and Communications,media210,media210 - Media Ethics,Medium,A Level or Equivalent,30-40%,0,60,N
user7960,690902,BBB,2014J,Withdrawn,F,20,Media and Communications,media240,media240 - Podcasting,Medium,Lower Than A Level,20-30%,0,180,Y
user3335,564268,BBB,2013J,Pass,F,18,Business and Management,bus360,bus360 - Marketing Basics,Senior,A Level or Equivalent,80-90%,0,90,N
user6318,286947,DDD,2013J,Pass,F,19,Computer science,comp300,comp300 - Data Mining,Senior,HE Qualification,70-80%,0,60,N
user4790,313246,BBB,2014B,Pass,F,22,Business and Management,bus285,bus285 - Business Law,Medium,A Level or Equivalent,70-80%,0,60,N
user6965,630597,FFF,2014J,Pass,F,23,Media and Communications,media115,media115 - Media Writing,Beginner,A Level or Equivalent,,1,90,N
user7195,648416,FFF,2014J,Pass,F,25,Computer science,comp105,comp105 - Intro to Programming,Beginner,Lower Than A Level,80-90%,0,90,N
